results/description,results/Name_EN,results/name,results/power,results/address,results/provider,results/latitude,results/longitude,results/evConnectorCount,results/evConnectorAggregation
CCS2: 3x 180 kW,,ไทยน้ำทิพย์,180 kW,"พืชอุดม, ลำลูกกา, ปทุมธานี",EA,13.96109,100.892545,,
"Type2: 22 kW, CCS2: 2x 75 kW, FN Factory Outlet ",,FN Factory Outlet สาขาฉะเชิงเทรา (Chachoengsao),75 kW,"ลาดขวาง, บ้านโพธิ์, ฉะเชิงเทรา",EA,13.601652,101.02101,,
"Type2: 22 kW, CCS2: 2x 75 kW, FN Factory Outlet ",,FN Factory Outlet สาขาฉะเชิงเทรา (Chachoengsao),75 kW,"ลาดขวาง, บ้านโพธิ์, ฉะเชิงเทรา",EA,13.601652,101.02101,,
CCS2: 2x 100 kW,,อี-บัส เน็กซ์ เอ็กเพรส ฉะเชิงเทรา,100 kW,"หน้าเมือง, เมืองฉะเชิงเทรา, ฉะเชิงเทรา",EA,13.694369,101.065764,,
CCS2: 2x 100 kW,,อี-บัส เน็กซ์ เอ็กเพรส ฉะเชิงเทรา,100 kW,"หน้าเมือง, เมืองฉะเชิงเทรา, ฉะเชิงเทรา",EA,13.694369,101.065764,,
"CCS2: 50 kW, Type2: CLOSED",,MG อยุธยา,50 kW,"คลองสวนพลู, พระนครศรีอยุธยา, พระนครศรีอยุธยา",EA,14.323089,100.614251,,
"CCS2: 50 kW, Type2: CLOSED",,MG อยุธยา,50 kW,"คลองสวนพลู, พระนครศรีอยุธยา, พระนครศรีอยุธยา",EA,14.323089,100.614251,,
CCS2: 3x 100 kW,,E-BUS NEX Express ศรีราชา,100 kW,"บางพระ, ศรีราชา, ชลบุรี",EA,13.211488,100.944039,,
CCS2: 3x 100 kW,,E-BUS NEX Express ศรีราชา,100 kW,"บางพระ, ศรีราชา, ชลบุรี",EA,13.211488,100.944039,,
"CCS2: 2x 50 kW, Type2: CLOSED",,ศูนย์การค้าแปซิฟิค พาร์ค ศรีราชา (อาคารจอดด้านหลัง P2),50 kW,"ศรีราชา, ศรีราชา, ชลบุรี",EA,13.167714,100.929666,,
"CCS2: 2x 50 kW, Type2: CLOSED",,ศูนย์การค้าแปซิฟิค พาร์ค ศรีราชา (อาคารจอดด้านหลัง P2),50 kW,"ศรีราชา, ศรีราชา, ชลบุรี",EA,13.167714,100.929666,,
"CCS2: 2x 75 kW, Type2: CLOSED",,MG ก้องกังวาล ราชบุรี,75 kW,"อ่างทอง, เมืองราชบุรี, ราชบุรี",EA,13.485609,99.79531,,
"CCS2: 2x 75 kW, Type2: CLOSED",,MG ก้องกังวาล ราชบุรี,75 kW,"อ่างทอง, เมืองราชบุรี, ราชบุรี",EA,13.485609,99.79531,,
"Type2: 22 kW, CCS2: 2x 50 kW",,เมเจอร์ เฟอร์นิเจอร์ มอลล์ จ.สุพรรณบุรี,50 kW,"โคกคราม, บางปลาม้า, สุพรรณบุรี",EA,14.429381,100.143567,,
"Type2: 22 kW, CCS2: 2x 50 kW",,เมเจอร์ เฟอร์นิเจอร์ มอลล์ จ.สุพรรณบุรี,50 kW,"โคกคราม, บางปลาม้า, สุพรรณบุรี",EA,14.429381,100.143567,,
"CCS2: 150 kW, CLOSED",,E-TRUCK บ่อดิน (Station4),150 kW,"หนองปรือ, พนัสนิคม, ชลบุรี",EA,13.528464,101.255728,,
"CCS2: 150 kW, CLOSED",,E-TRUCK บ่อดิน (Station4),150 kW,"หนองปรือ, พนัสนิคม, ชลบุรี",EA,13.528464,101.255728,,
"CCS2: 150 kW, CLOSED",,E-TRUCK บ่อดิน (Station2),150 kW,"หนองปรือ, พนัสนิคม, ชลบุรี",EA,13.528109,101.255879,,
"CCS2: 150 kW, CLOSED",,E-TRUCK บ่อดิน (Station2),150 kW,"หนองปรือ, พนัสนิคม, ชลบุรี",EA,13.528109,101.255879,,
"CCS2: 150 kW, CLOSED",,E-TRUCK บ่อดิน (Station3),150 kW,"หนองปรือ, พนัสนิคม, ชลบุรี",EA,13.528428,101.256077,,
"CCS2: 150 kW, CLOSED",,E-TRUCK บ่อดิน (Station3),150 kW,"หนองปรือ, พนัสนิคม, ชลบุรี",EA,13.528428,101.256077,,
"CCS2: 50 kW, Type2: CLOSED",,MG เอ็น.วี.เอ็ม. มอเตอร์เซลล์ สุพรรณบุรี,50 kW,"ท่าระหัด, เมืองสุพรรณบุรี, สุพรรณบุรี",EA,14.44668,100.130913,,
"CCS2: 50 kW, Type2: CLOSED",,MG เอ็น.วี.เอ็ม. มอเตอร์เซลล์ สุพรรณบุรี,50 kW,"ท่าระหัด, เมืองสุพรรณบุรี, สุพรรณบุรี",EA,14.44668,100.130913,,
"CCS2: 2x 50 kW, Type2: 22 kW",,ร้านอาหาร ครัวบ้านขวัญ วังมะนาว ST.2,50 kW,"ห้วยโรง, เขาย้อย, เพชรบุรี",EA,13.322579,99.828651,,
"CCS2: 2x 50 kW, Type2: 22 kW",,ร้านอาหาร ครัวบ้านขวัญ วังมะนาว ST.2,50 kW,"ห้วยโรง, เขาย้อย, เพชรบุรี",EA,13.322579,99.828651,,
"Type2: CLOSED, Type1: CLOSED, CCS2: 2x 40 kW",,ร้านอาหาร ครัวบ้านขวัญ วังมะนาว ST.1,40 kW,"ห้วยโรง, เขาย้อย, เพชรบุรี",EA,13.322032,99.828791,,
"Type2: CLOSED, Type1: CLOSED, CCS2: 2x 40 kW",,ร้านอาหาร ครัวบ้านขวัญ วังมะนาว ST.1,40 kW,"ห้วยโรง, เขาย้อย, เพชรบุรี",EA,13.322032,99.828791,,
"Type2: 22 kW, CCS2: 110 kW, CLOSED",,ศูนย์การค้า ซีซั่น ไลฟ์ (ศรีราชา),110 kW,"หนองขาม, ศรีราชา, ชลบุรี",EA,13.150205,101.017345,,
"Type2: 22 kW, CCS2: 110 kW, CLOSED",,ศูนย์การค้า ซีซั่น ไลฟ์ (ศรีราชา),110 kW,"หนองขาม, ศรีราชา, ชลบุรี",EA,13.150205,101.017345,,
"CCS2: 2x 75 kW, Type2: CLOSED",,โรงแรมโมริโน ศรีราชา,75 kW,"หนองขาม, ศรีราชา, ชลบุรี",EA,13.119127,100.999661,,
"CCS2: 2x 75 kW, Type2: CLOSED",,โรงแรมโมริโน ศรีราชา,75 kW,"หนองขาม, ศรีราชา, ชลบุรี",EA,13.119127,100.999661,,
"CCS2: 2x 35 kW, Type2: CLOSED",,เดอะ คอย,35 kW,"เขาพระ, เมืองนครนายก, นครนายก",EA,14.234565,101.24179,,
"CCS2: 2x 35 kW, Type2: CLOSED",,เดอะ คอย,35 kW,"เขาพระ, เมืองนครนายก, นครนายก",EA,14.234565,101.24179,,
"CCS2: 12x 75 kW, Type2: CLOSED",,เอฟเอ็น เอาท์เลท พัทยา,75 kW,"นาเกลือ, บางละมุง, ชลบุรี",EA,12.984983,100.920464,,
"CCS2: 12x 75 kW, Type2: CLOSED",,เอฟเอ็น เอาท์เลท พัทยา,75 kW,"นาเกลือ, บางละมุง, ชลบุรี",EA,12.984983,100.920464,,
"Type2: 2x 22 kW, CCS2: CLOSED",,FN Outlet สาขาเพชรบุรี (PHETCHABURI),22 kW,"ต้นมะพร้าว, เมืองเพชรบุรี, เพชรบุรี",EA,13.138882,99.855552,,
"Type2: 2x 22 kW, CCS2: CLOSED",,FN Outlet สาขาเพชรบุรี (PHETCHABURI),22 kW,"ต้นมะพร้าว, เมืองเพชรบุรี, เพชรบุรี",EA,13.138882,99.855552,,
"CCS2: 2x 75 kW, Type2: CLOSED",,โรบินสัน สระบุรี,75 kW,"ตลิ่งชัน, เมืองสระบุรี, สระบุรี",EA,14.540879,100.949098,,
"CCS2: 2x 75 kW, Type2: CLOSED",,โรบินสัน สระบุรี,75 kW,"ตลิ่งชัน, เมืองสระบุรี, สระบุรี",EA,14.540879,100.949098,,
"Type2: 22 kW, Type1: 22 kW, CCS2: 50 kW",,Pattana Golf Club ศรีราชา,50 kW,"เขาคันทรง, ศรีราชา, ชลบุรี",EA,13.085995,101.14515,,
"Type2: 22 kW, Type1: 22 kW, CCS2: 50 kW",,Pattana Golf Club ศรีราชา,50 kW,"เขาคันทรง, ศรีราชา, ชลบุรี",EA,13.085995,101.14515,,
"CCS2: 40 kW, CLOSED, Type2: CLOSED",,7-11 ธาราพัทยา,40 kW,"หนองปรือ, บางละมุง, ชลบุรี",EA,12.919872,100.89026,,
"CCS2: 40 kW, CLOSED, Type2: CLOSED",,7-11 ธาราพัทยา,40 kW,"หนองปรือ, บางละมุง, ชลบุรี",EA,12.919872,100.89026,,
"CCS2: 2x 75 kW, Type2: CLOSED",,โรบินสัน ปราจีนบุรี,75 kW,"บางบริบูรณ์, เมืองปราจีนบุรี, ปราจีนบุรี",EA,14.058928,101.395934,,
"CCS2: 2x 75 kW, Type2: CLOSED",,โรบินสัน ปราจีนบุรี,75 kW,"บางบริบูรณ์, เมืองปราจีนบุรี, ปราจีนบุรี",EA,14.058928,101.395934,,
"Type2: 22 kW, CCS2: 2x 110 kW",,โชว์รูม โตโยต้าชัวร์ เมืองเพชร,110 kW,"ท่ายาง, ท่ายาง, เพชรบุรี",EA,12.996351,99.907608,,
"Type2: 22 kW, CCS2: 2x 110 kW",,โชว์รูม โตโยต้าชัวร์ เมืองเพชร,110 kW,"ท่ายาง, ท่ายาง, เพชรบุรี",EA,12.996351,99.907608,,
"Type2: 22 kW, CCS2: 2x 50 kW",,Siam Country Club Pattaya Old Course,50 kW,"โป่ง, บางละมุง, ชลบุรี",EA,12.916087,100.987972,,
"Type2: 22 kW, CCS2: 2x 50 kW",,Siam Country Club Pattaya Old Course,50 kW,"โป่ง, บางละมุง, ชลบุรี",EA,12.916087,100.987972,,
"Type2: 22 kW, CCS2: 2x 50 kW",,ปั๊มน้ำมันสยามคันทรีคลับ พัทยา,50 kW,"โป่ง, บางละมุง, ชลบุรี",EA,12.91277,100.992656,,
"Type2: 22 kW, CCS2: 2x 50 kW",,ปั๊มน้ำมันสยามคันทรีคลับ พัทยา,50 kW,"โป่ง, บางละมุง, ชลบุรี",EA,12.91277,100.992656,,
"CCS2: 50 kW, Type2: CLOSED",,คาลเท็กซ์ พัทยา-นาจอมเทียน,50 kW,"หนองปรือ, บางละมุง, ชลบุรี",EA,12.832686,100.913753,,
"CCS2: 50 kW, Type2: CLOSED",,คาลเท็กซ์ พัทยา-นาจอมเทียน,50 kW,"หนองปรือ, บางละมุง, ชลบุรี",EA,12.832686,100.913753,,
"CCS2: 2x 75 kW, Type2: CLOSED",,โกลบอลเฮ้าส์ (ลพบุรี),75 kW,"นิคมสร้างตนเอง, เมืองลพบุรี, ลพบุรี",EA,14.763305,100.716476,,
"CCS2: 2x 75 kW, Type2: CLOSED",,โกลบอลเฮ้าส์ (ลพบุรี),75 kW,"นิคมสร้างตนเอง, เมืองลพบุรี, ลพบุรี",EA,14.763305,100.716476,,
"CCS2: 2x 50 kW, Type2: CLOSED",,ศิลามั่นคง ปิโตรเลียม ระยอง,50 kW,"มะขามคู่, นิคมพัฒนา, ระยอง",EA,12.841976,101.118928,,
"CCS2: 2x 50 kW, Type2: CLOSED",,ศิลามั่นคง ปิโตรเลียม ระยอง,50 kW,"มะขามคู่, นิคมพัฒนา, ระยอง",EA,12.841976,101.118928,,
"CCS2: 20 kW, Type2: CLOSED",,เกษราเบเกอรี่ (จ.สิงห์บุรี),20 kW,"พรหมบุรี, พรหมบุรี, สิงห์บุรี",EA,14.853201,100.444044,,
"CCS2: 20 kW, Type2: CLOSED",,เกษราเบเกอรี่ (จ.สิงห์บุรี),20 kW,"พรหมบุรี, พรหมบุรี, สิงห์บุรี",EA,14.853201,100.444044,,
"Type1: 22 kW, Type2: 22 kW, CCS2: 2x 50 kW",,ESCAPE KHAO YAI HOTEL,50 kW,"พญาเย็น, ปากช่อง, นครราชสีมา",EA,14.567057,101.296117,,
"Type1: 22 kW, Type2: 22 kW, CCS2: 2x 50 kW",,ESCAPE KHAO YAI HOTEL,50 kW,"พญาเย็น, ปากช่อง, นครราชสีมา",EA,14.567057,101.296117,,
"CCS2: 75 kW, CLOSED, Type2: CLOSED",,พลูตาหลวง-อู่ตะเภา,75 kW,"พลูตาหลวง, สัตหีบ, ชลบุรี",EA,12.695681,100.976415,,
"CCS2: 75 kW, CLOSED, Type2: CLOSED",,พลูตาหลวง-อู่ตะเภา,75 kW,"พลูตาหลวง, สัตหีบ, ชลบุรี",EA,12.695681,100.976415,,
"CCS2: CLOSED, Type2: 22 kW, CLOSED",,ร้านอาหารสวนสิริ อ.กลางดง จ.นครราชสีมา,22 kW,"กลางดง, ปากช่อง, นครราชสีมา",EA,14.644483,101.287503,,
"CCS2: CLOSED, Type2: 22 kW, CLOSED",,ร้านอาหารสวนสิริ อ.กลางดง จ.นครราชสีมา,22 kW,"กลางดง, ปากช่อง, นครราชสีมา",EA,14.644483,101.287503,,
"Type1: 22 kW, Type2: 22 kW, CCS2: 2x 50 kW",,โรงแรม เขาใหญ่ พาโนราม่า ฟาร์ม จำกัด (สำนักงานใหญ่),50 kW,"หนองน้ำแดง, ปากช่อง, นครราชสีมา",EA,14.585561,101.401012,,
"Type1: 22 kW, Type2: 22 kW, CCS2: 2x 50 kW",,โรงแรม เขาใหญ่ พาโนราม่า ฟาร์ม จำกัด (สำนักงานใหญ่),50 kW,"หนองน้ำแดง, ปากช่อง, นครราชสีมา",EA,14.585561,101.401012,,
"Type2: 22 kW, Type1: 22 kW, CCS2: 2x 75 kW",,FN Factory Outlet สาขาหัวหิน (HUA HIN),75 kW,"ชะอำ, ชะอำ, เพชรบุรี",EA,12.66626,99.95199,,
"Type2: 22 kW, Type1: 22 kW, CCS2: 2x 75 kW",,FN Factory Outlet สาขาหัวหิน (HUA HIN),75 kW,"ชะอำ, ชะอำ, เพชรบุรี",EA,12.66626,99.95199,,
